Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
Western Pacific,China,80991,11,3180,7,
Western Pacific,Republic of Korea,7979,110,66,0,
Western Pacific,Japan,675,55,19,4,
Western Pacific,Singapore,187,9,0,0,
Western Pacific,Australia,140,18,3,0,
Western Pacific,Malaysia,129,0,0,0,
Western Pacific,Philippines,52,0,2,0,
Western Pacific,Viet Nam,39,0,0,0,
Western Pacific,Brunei Darussalam,12,0,0,0,
Western Pacific,Cambodia,5,2,0,0,
Western Pacific,New Zealand,5,0,0,0,
Western Pacific,Mongolia,1,0,0,0,
Western Pacific Territories,French Polynesia,1,0,0,0,
European,Italy,15113,2651,1016,189,
European,Spain,2965,825,84,36,
European,France,2860,591,61,13,
European,Germany,2369,802,6,3,
European,Switzerland,858,213,6,2,
European,Denmark,674,59,0,0,
European,Sweden,620,159,0,0,
European,Netherlands,614,111,5,0,
European,The United Kingdom,594,134,8,2,
European,Austria,361,59,1,1,
European,Belgium,314,0,0,0,
European,Norway,489,0,0,0,
European,Czechia,116,22,0,0,
European,Finland,109,69,0,0,
European,Greece,98,0,1,0,
European,Israel,75,0,0,0,
European,Ireland,70,27,1,0,
European,San Marino,63,0,2,0,
European,Iceland,61,0,0,0,
European,Slovenia,57,0,0,0,
European,Poland,49,5,1,1,
European,Romania,48,0,0,0,
European,Portugal,41,0,0,0,
European,Russian Federation,34,14,0,0,
European,Georgia,25,2,0,0,
European,Albania,23,13,0,0,
European,Slovakia,21,11,0,0,
European,Serbia,19,0,0,0,
European,Luxembourg,17,0,0,0,
European,Croatia,16,0,0,0,
European,Hungary,16,3,0,0,
European,Latvia,16,0,0,0,
European,Estonia,13,0,0,0,
European,Belarus,12,0,0,0,
European,Azerbaijan,11,2,0,0,
European,Malta,9,3,0,0,
European,Bulgaria,7,0,1,0,
European,North Macedonia,7,0,0,0,
European,Cyprus,6,0,0,0,
European,Bosnia and Herzegovina,4,0,0,0,
European,Liechtenstein,4,3,0,0,
European,Republic of Moldova,4,0,0,0,
European,Lithuania,3,0,0,0,
European,Ukraine,3,2,0,0,
European,Andorra,1,0,0,0,
European,Armenia,1,0,0,0,
European,Holy See,1,0,0,0,
European,Monaco,1,0,0,0,
European,Turkey,1,0,0,0,
European Territories,Faroe Islands,2,0,0,0,
European Territories,Gibraltar,1,0,0,0,
European Territories,Guernsey,1,0,0,0,
European Territories,Jersey,2,2,0,0,TRUE
South-East Asia ,Thailand,75,5,1,0,
South-East Asia ,India,74,1,1,1,
South-East Asia ,Indonesia,34,0,1,0,
South-East Asia ,Maldives,8,0,0,0,
South-East Asia ,Bangladesh,3,0,0,0,
South-East Asia ,Sri Lanka,3,1,0,0,
South-East Asia ,Bhutan,1,0,0,0,
South-East Asia ,Nepal,1,0,0,0,
Eastern Mediterranean ,Iran (Islamic Republic of),10075,1075,429,75,
Eastern Mediterranean ,Qatar,262,0,0,0,
Eastern Mediterranean ,Bahrain,195,6,0,0,
Eastern Mediterranean ,United Arab Emirates,85,11,0,0,
Eastern Mediterranean ,Kuwait,80,0,0,0,
Eastern Mediterranean ,Iraq,70,0,7,0,
Eastern Mediterranean ,Egypt,67,0,1,0,
Eastern Mediterranean ,Lebanon,66,0,3,0,
Eastern Mediterranean ,Saudi Arabia,21,0,0,0,
Eastern Mediterranean ,Pakistan,20,1,0,0,
Eastern Mediterranean ,Oman,18,0,0,0,
Eastern Mediterranean ,Afghanistan,7,0,0,0,
Eastern Mediterranean ,Tunisia,7,1,0,0,
Eastern Mediterranean ,Morocco,6,1,1,0,
Eastern Mediterranean ,Jordan,1,0,0,0,
Eastern Mediterranean Territories,occupied Palestinian territory,31,1,0,0,
Region of the Americas,United States of America,1264,277,36,7,
Region of the Americas,Canada,138,45,1,0,
Region of the Americas,Brazil,77,25,0,0,
Region of the Americas,Chile,33,10,0,0,
Region of the Americas,Argentina,31,12,1,0,
Region of the Americas,Costa Rica,22,9,0,0,
Region of the Americas,Peru,22,5,0,0,
Region of the Americas,Ecuador,17,0,0,0,
Region of the Americas,Panama,14,4,1,0,
Region of the Americas,Mexico,12,1,0,0,
Region of the Americas,Colombia,9,0,0,0,
Region of the Americas,Dominican Republic,5,0,0,0,
Region of the Americas,Paraguay,5,0,0,0,
Region of the Americas,Bolivia (Plurinational State of),3,1,0,0,
Region of the Americas,Cuba,3,3,0,0,TRUE
Region of the Americas,Honduras,2,0,0,0,
Region of the Americas,Guyana,1,1,1,1,TRUE
Region of the Americas,Jamaica,1,0,0,0,
Region of the Americas,Saint Vincent and the Grenadines,1,1,0,0,TRUE
Region of the Americas Territories,French Guiana,6,1,0,0,
Region of the Americas Territories,Martinique,4,1,0,0,
Region of the Americas Territories,Saint Martin,2,0,0,0,
Region of the Americas Territories,Saint Barthelemy,1,0,0,0,
African ,Algeria,25,0,1,0,
African ,South Africa,17,4,0,0,
African ,Senegal,10,6,0,0,
African ,Burkina Faso,2,0,0,0,
African ,Cameroon,2,0,0,0,
African ,Nigeria,2,0,0,0,
African ,Cote d Ivoire,1,0,0,0,
African ,Democratic Republic of the Congo,1,0,0,0,
African ,Togo,1,0,0,0,
African Territories,Reunion,3,3,0,0,TRUE
