Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
Western Pacific,China,82545,98,3314,4,
Western Pacific,Republic of Korea,9786,125,162,4,
Western Pacific,Australia,4359,393,18,2,
Western Pacific,Malaysia,2626,156,37,3,
Western Pacific,Japan,1953,87,56,2,
Western Pacific,Philippines,1546,128,78,7,
Western Pacific,Singapore,879,35,3,0,
Western Pacific,New Zealand,600,48,1,0,
Western Pacific,Viet Nam,203,15,0,0,
Western Pacific,Brunei Darussalam,127,1,1,0,
Western Pacific,Cambodia,107,4,0,0,
Western Pacific,Mongolia,12,0,0,0,
Western Pacific,Lao People's Democratic Republic,8,0,0,0,
Western Pacific,Fiji,5,0,0,0,
Western Pacific,Papua New Guinea,1,0,0,0,
Western Pacific Territories,Guam,58,2,1,0,
Western Pacific Territories,French Polynesia,36,1,0,0,
Western Pacific Territories,New Caledonia,15,0,0,0,
Western Pacific Territories,Northern Mariana Islands (Commonwealth of the),2,0,0,0,
European,Italy,101739,4050,11591,810,
European,Spain,85195,6398,7340,812,
European,Germany,61913,4615,583,128,
European,France,43977,4335,3017,415,
European,The United Kingdom,22145,2619,1408,180,
European,Switzerland,15412,1138,295,38,
European,Belgium,11899,1063,513,82,
European,Netherlands,11750,884,864,93,
European,Turkey,10827,1556,168,37,
European,Austria,9618,805,108,22,
European,Portugal,6408,446,140,21,
European,Israel,4831,584,17,2,
European,Norway,4226,124,26,4,
European,Sweden,4028,328,146,36,
European,Czechia,3002,173,24,8,
European,Ireland,2910,295,54,8,
European,Denmark,2577,182,77,5,
European,Poland,2055,193,31,9,
European,Luxembourg,1988,38,22,1,
European,Romania,1952,192,44,4,
European,Russian Federation,1837,303,9,0,
European,Finland,1313,95,13,2,
European,Greece,1212,56,43,5,
European,Iceland,1086,66,2,0,
European,Croatia,790,77,6,0,
European,Serbia,785,44,13,0,
European,Slovenia,763,33,11,0,
European,Estonia,715,36,3,0,
European,Ukraine,549,69,13,2,
European,Lithuania,484,0,7,0,
European,Armenia,482,0,3,0,
European,Hungary,447,0,15,0,
European,Latvia,376,0,0,0,
European,Andorra,370,29,8,2,
European,Bosnia and Herzegovina,359,34,9,3,
European,Bulgaria,359,13,8,0,
European,Slovakia,336,0,0,0,
European,Kazakhstan,312,18,1,0,
European,Republic of Moldova,298,35,2,0,
European,North Macedonia,285,26,7,1,
European,Azerbaijan,273,83,4,0,
European,Cyprus,230,16,7,1,
European,San Marino,230,1,25,1,
European,Albania,223,0,11,1,
European,Malta,156,5,0,0,
European,Belarus,152,0,0,0,
European,Uzbekistan,149,4,2,0,
European,Kyrgyzstan,107,23,0,0,
European,Georgia,103,5,0,0,
European,Montenegro,91,6,1,0,
European,Liechtenstein,64,2,0,0,
European,Monaco,49,3,0,0,
European,Holy See,6,0,0,0,
European Territories,Faroe Islands,168,9,0,0,
European Territories,Kosovo[1],106,12,1,0,
European Territories,Gibraltar,69,4,0,0,
European Territories,Jersey,63,0,2,0,
European Territories,Guernsey,45,6,0,0,
European Territories,Isle of Man,42,0,0,0,
European Territories,Greenland,10,0,0,0,
South-East Asia ,Thailand,1524,0,9,0,
South-East Asia ,Indonesia,1414,129,122,8,
South-East Asia ,India,1071,0,29,0,
South-East Asia ,Sri Lanka,120,0,1,0,
South-East Asia ,Bangladesh,49,0,5,0,
South-East Asia ,Maldives,17,0,0,0,
South-East Asia ,Myanmar,10,2,0,0,
South-East Asia ,Nepal,5,0,0,0,
South-East Asia ,Bhutan,4,0,0,0,
South-East Asia ,Timor-Leste,1,0,0,0,
Eastern Mediterranean ,Iran (Islamic Republic of),41495,3186,2757,117,
Eastern Mediterranean ,Pakistan,1865,240,25,7,
Eastern Mediterranean ,Saudi Arabia,1453,154,8,0,
Eastern Mediterranean ,Qatar,693,59,1,0,
Eastern Mediterranean ,Egypt,656,47,41,1,
Eastern Mediterranean ,Iraq,630,83,46,4,
Eastern Mediterranean ,United Arab Emirates,611,41,5,2,
Eastern Mediterranean ,Morocco,574,58,33,6,
Eastern Mediterranean ,Bahrain,515,0,4,0,
Eastern Mediterranean ,Lebanon,446,8,11,1,
Eastern Mediterranean ,Tunisia,362,50,9,1,
Eastern Mediterranean ,Jordan,268,9,5,2,
Eastern Mediterranean ,Kuwait,266,11,0,0,
Eastern Mediterranean ,Oman,179,12,0,0,
Eastern Mediterranean ,Afghanistan,166,52,4,0,
Eastern Mediterranean ,Djibouti,26,7,0,0,
Eastern Mediterranean ,Syrian Arab Republic,10,1,2,1,
Eastern Mediterranean ,Libya,8,0,0,0,
Eastern Mediterranean ,Sudan,6,0,2,0,
Eastern Mediterranean ,Somalia,3,0,0,0,
Eastern Mediterranean Territories,occupied Palestinian territory,117,2,1,0,
Region of the Americas,United States of America,140640,17987,2398,286,
Region of the Americas,Canada,6317,662,66,5,
Region of the Americas,Brazil,4256,352,136,22,
Region of the Americas,Chile,2449,540,8,2,
Region of the Americas,Ecuador,1962,127,60,12,
Region of the Americas,Mexico,993,145,20,4,
Region of the Americas,Panama,989,88,24,7,
Region of the Americas,Dominican Republic,901,320,42,22,
Region of the Americas,Peru,852,181,11,0,
Region of the Americas,Argentina,820,75,20,1,
Region of the Americas,Colombia,702,94,10,4,
Region of the Americas,Costa Rica,314,19,2,0,
Region of the Americas,Uruguay,309,6,0,0,
Region of the Americas,Cuba,170,51,4,1,
Region of the Americas,Honduras,139,29,2,0,
Region of the Americas,Venezuela (Bolivarian Republic of),129,16,3,1,
Region of the Americas,Bolivia (Plurinational State of),97,23,5,5,
Region of the Americas,Trinidad and Tobago,82,6,3,0,
Region of the Americas,Paraguay,64,5,3,0,
Region of the Americas,Guatemala,36,2,1,0,
Region of the Americas,Jamaica,36,4,1,0,
Region of the Americas,Barbados,33,7,0,0,
Region of the Americas,El Salvador,30,6,0,0,
Region of the Americas,Haiti,15,0,0,0,
Region of the Americas,Bahamas,14,4,0,0,
