Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
Region of the Americas,Peru,671,36,11,0,
Region of the Americas,Colombia,608,69,6,0,
Region of the Americas,Dominican Republic,581,0,20,0,
Region of the Americas,Uruguay,303,29,0,0,
Region of the Americas,Costa Rica,295,32,2,0,
Region of the Americas,Cuba,119,0,3,0,
Region of the Americas,Venezuela (Bolivarian Republic of),113,0,2,0,
Region of the Americas,Honduras,110,43,2,1,
Region of the Americas,Trinidad and Tobago,76,2,3,1,
Region of the Americas,Bolivia (Plurinational State of),74,0,0,0,
Region of the Americas,Paraguay,59,3,3,0,
Region of the Americas,Guatemala,34,2,1,0,
Region of the Americas,Jamaica,32,2,1,0,
Region of the Americas,Barbados,26,2,0,0,
Region of the Americas,El Salvador,24,5,0,0,
Region of the Americas,Haiti,15,7,0,0,
Region of the Americas,Dominica,11,0,0,0,
Region of the Americas,Bahamas,10,0,0,0,
Region of the Americas,Suriname,8,0,0,0,
Region of the Americas,Antigua and Barbuda,7,0,0,0,
Region of the Americas,Grenada,7,0,0,0,
Region of the Americas,Guyana,5,0,1,0,
Region of the Americas,Nicaragua,4,0,1,0,
Region of the Americas,Saint Kitts and Nevis,4,2,0,0,
Region of the Americas,Saint Lucia,4,1,0,0,
Region of the Americas,Belize,2,0,0,0,
Region of the Americas,Saint Vincent and the Grenadines,1,0,0,0,
Region of the Americas Territories,Martinique,105,12,2,1,
Region of the Americas Territories,Guadeloupe,96,0,2,0,
Region of the Americas Territories,Puerto Rico,64,0,2,0,
Region of the Americas Territories,Aruba,46,0,0,0,
Region of the Americas Territories,French Guiana,31,0,0,0,
Region of the Americas Territories,Bermuda,22,5,0,0,
Region of the Americas Territories,United States Virgin Islands,22,5,0,0,
Region of the Americas Territories,Cayman Islands,8,0,1,0,
Region of the Americas Territories,Curacao,7,0,1,0,
Region of the Americas Territories,Saint Martin,6,0,0,0,
Region of the Americas Territories,Montserrat,5,0,0,0,
Region of the Americas Territories,Saint Barthelemy,5,0,0,0,
Region of the Americas Territories,Turks and Caicos Islands,4,2,0,0,
Region of the Americas Territories,Sint Maarten,3,0,0,0,
Region of the Americas Territories,Anguilla,2,0,0,0,
Region of the Americas Territories,British Virgin Islands,2,0,0,0,
African ,South Africa,1280,93,1,0,
African ,Algeria,454,45,29,3,
African ,Burkina Faso,222,76,3,0,
African ,Cote d Ivoire,165,25,0,0,
African ,Ghana,152,15,5,1,
African ,Senegal,142,23,0,0,
African ,Cameroon,113,22,2,0,
African ,Mauritius,102,0,2,0,
African ,Democratic Republic of the Congo,81,13,8,2,
African ,Rwanda,70,10,0,0,
African ,Nigeria,65,0,1,0,
African ,Madagascar,37,11,0,0,
African ,Uganda,33,19,0,0,
African ,Togo,28,0,1,1,
African ,Kenya,25,0,1,0,
African ,Ethiopia,21,5,0,0,
African ,Niger,20,10,3,2,
African ,Congo,19,0,0,0,
African ,Mali,18,0,0,0,
African ,Guinea,16,8,0,0,
African ,Zambia,16,0,0,0,
African ,United Republic of Tanzania,14,0,0,0,
African ,Equatorial Guinea,13,7,0,0,
African ,Namibia,11,3,0,0,
African ,Eswatini,9,0,0,0,
African ,Mozambique,8,0,0,0,
African ,Seychelles,8,1,0,0,
African ,Gabon,7,0,1,0,
African ,Benin,6,0,0,0,
African ,Central African Republic,6,0,0,0,
African ,Eritrea,6,0,0,0,
African ,Cabo Verde,5,0,1,0,
African ,Chad,5,0,0,0,
African ,Mauritania,5,0,0,0,
African ,Zimbabwe,5,0,1,0,
African ,Gambia,3,0,1,0,
African ,Liberia,3,0,0,0,
African ,Angola,2,0,0,0,
African ,Guinea-Bissau,2,0,0,0,
African Territories,Reunion,207,64,0,0,
African Territories,Mayotte,82,32,0,0,
