Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
Western Pacific,China,81498,82,3267,6,
Western Pacific,Republic of Korea,8897,98,104,2,
Western Pacific,Malaysia,1183,153,3,0,
Western Pacific,Australia,1081,208,7,0,
Western Pacific,Japan,1046,50,36,1,
Western Pacific,Singapore,432,47,2,2,
Western Pacific,Philippines,307,77,19,1,
Western Pacific,Viet Nam,94,3,0,0,
Western Pacific,Brunei Darussalam,83,5,0,0,
Western Pacific,New Zealand,66,13,0,0,
Western Pacific,Cambodia,53,2,0,0,
Western Pacific,Mongolia,10,4,0,0,
Western Pacific,Fiji,2,1,0,0,
Western Pacific,Papua New Guinea,1,0,0,0,
Western Pacific Territories,French Polynesia,15,4,0,0,
Western Pacific Territories,Guam,15,1,0,0,
Western Pacific Territories,New Caledonia,4,2,0,0,
European,Italy,53578,6557,4827,795,
European,Spain,24926,4946,1326,324,
European,Germany,21463,3140,67,22,
European,France,14296,1821,562,112,
European,Switzerland,6077,1237,56,13,
European,The United Kingdom,5018,1035,233,56,
European,Netherlands,3631,637,136,30,
European,Austria,3024,375,8,2,
European,Belgium,2815,558,67,30,
European,Norway,1926,184,7,0,
European,Sweden,1746,123,20,4,
European,Denmark,1326,71,13,4,
European,Portugal,1280,260,12,6,
European,Czechia,995,91,0,0,
European,Turkey,947,277,21,12,
European,Israel,883,171,1,0,
European,Ireland,785,102,3,0,
European,Luxembourg,670,186,8,3,
European,Poland,536,111,5,0,
European,Greece,530,35,13,5,
European,Finland,521,71,1,1,
European,Iceland,473,64,1,0,
European,Slovenia,383,42,1,0,
European,Romania,367,59,0,0,
European,Estonia,306,23,0,0,
European,Russian Federation,306,53,0,0,
European,Croatia,206,80,0,0,
European,Slovakia,178,41,0,0,
European,Serbia,173,38,1,0,
European,Bulgaria,163,36,3,0,
European,Armenia,160,24,0,0,
European,San Marino,151,0,20,6,
European,Hungary,131,46,4,0,
European,Latvia,124,13,0,0,
European,Lithuania,105,36,1,0,
European,Bosnia and Herzegovina,92,48,1,1,
European,Andorra,88,13,0,0,
European,North Macedonia,85,15,0,0,
European,Cyprus,84,17,0,0,
European,Republic of Moldova,80,14,1,0,
European,Albania,76,6,2,0,
European,Belarus,76,19,0,0,
European,Malta,73,9,0,0,
European,Kazakhstan,56,3,0,0,
European,Azerbaijan,53,9,1,0,
European,Georgia,49,6,0,0,
European,Ukraine,47,21,3,0,
European,Liechtenstein,36,2,0,0,
European,Uzbekistan,33,0,0,0,
European,Monaco,18,6,0,0,
European,Kyrgyzstan,14,8,0,0,
European,Montenegro,14,0,0,0,
European,Holy See,1,0,0,0,
European Territories,Faroe Islands,92,12,0,0,
European Territories,Jersey,12,0,0,0,
European Territories,Gibraltar,10,0,0,0,
European Territories,Greenland,2,0,0,0,
European Territories,Isle of Man,2,1,0,0,
European Territories,Guernsey,1,0,0,0,
South-East Asia ,Indonesia,450,81,38,6,
South-East Asia ,Thailand,411,89,1,0,
South-East Asia ,India,283,88,4,0,
South-East Asia ,Sri Lanka,72,13,0,0,
South-East Asia ,Bangladesh,24,7,2,1,
South-East Asia ,Maldives,13,0,0,0,
South-East Asia ,Bhutan,2,0,0,0,
South-East Asia ,Nepal,1,0,0,0,
South-East Asia ,Timor-Leste,1,0,0,0,
Eastern Mediterranean ,Iran (Islamic Republic of),20610,966,1556,123,
Eastern Mediterranean ,Pakistan,495,34,3,1,
Eastern Mediterranean ,Qatar,470,10,0,0,
Eastern Mediterranean ,Saudi Arabia,392,118,0,0,
Eastern Mediterranean ,Bahrain,306,21,1,0,
Eastern Mediterranean ,Egypt,285,29,8,1,
Eastern Mediterranean ,Iraq,214,21,17,3,
Eastern Mediterranean ,Lebanon,206,43,4,0,
Eastern Mediterranean ,Kuwait,176,17,0,0,
Eastern Mediterranean ,United Arab Emirates,153,13,2,2,
Eastern Mediterranean ,Morocco,86,12,3,0,
Eastern Mediterranean ,Jordan,84,15,0,0,
Eastern Mediterranean ,Tunisia,60,6,1,0,
Eastern Mediterranean ,Oman,52,4,0,0,
Eastern Mediterranean ,Afghanistan,24,0,0,0,
Eastern Mediterranean ,Sudan,2,1,1,0,
Eastern Mediterranean ,Djibouti,1,0,0,0,
Eastern Mediterranean ,Somalia,1,0,0,0,
Eastern Mediterranean Territories,occupied Palestinian territory,52,4,0,0,
Region of the Americas,United States of America,15219,0,201,0,
Region of the Americas,Canada,1048,202,13,4,
Region of the Americas,Brazil,904,283,11,7,
Region of the Americas,Ecuador,506,139,7,2,
Region of the Americas,Chile,434,0,1,1,
Region of the Americas,Peru,318,84,2,0,
Region of the Americas,Colombia,196,51,0,0,
Region of the Americas,Mexico,164,0,1,0,
Region of the Americas,Argentina,158,30,3,0,
Region of the Americas,Panama,137,0,1,0,
Region of the Americas,Costa Rica,113,0,2,0,
Region of the Americas,Uruguay,94,0,0,0,
Region of the Americas,Dominican Republic,72,0,2,0,
Region of the Americas,Venezuela (Bolivarian Republic of),36,0,0,0,
Region of the Americas,Honduras,24,0,0,0,
Region of the Americas,Bolivia (Plurinational State of),19,3,0,0,
Region of the Americas,Paraguay,18,5,1,1,
Region of the Americas,Cuba,16,0,1,0,
Region of the Americas,Jamaica,16,0,1,0,
Region of the Americas,Guatemala,12,0,1,0,
Region of the Americas,Trinidad and Tobago,9,0,0,0,
Region of the Americas,Barbados,5,0,0,0,
Region of the Americas,Guyana,5,0,1,0,
Region of the Americas,Bahamas,4,0,0,0,
Region of the Americas,Haiti,2,0,0,0,
Region of the Americas,Nicaragua,2,1,0,0,
Region of the Americas,Saint Lucia,2,0,0,0,
Region of the Americas,Suriname,2,0,0,0,
Region of the Americas,Antigua and Barbuda,1,0,0,0,
Region of the Americas,El Salvador,1,0,0,0,
Region of the Americas,Saint Vincent and the Grenadines,1,0,0,0,
Region of the Americas Territories,Guadeloupe,51,0,0,0,
Region of the Americas Territories,Martinique,32,0,0,0,
Region of the Americas Territories,Puerto Rico,21,7,1,1,
Region of the Americas Territories,French Guiana,15,0,0,0,
Region of the Americas Territories,United States Virgin Islands,6,3,0,0,
Region of the Americas Territories,Aruba,5,0,0,0,
Region of the Americas Territories,Saint Martin,4,0,0,0,
Region of the Americas Territories,Cayman Islands,3,0,1,0,
Region of the Americas Territories,Curacao,3,0,1,1,
Region of the Americas Territories,Saint Barthelemy,3,0,0,0,
Region of the Americas Territories,Bermuda,2,0,0,0,
Region of the Americas Territories,Montserrat,1,0,0,0,
Region of the Americas Territories,Sint Maarten,1,0,0,0,
African ,South Africa,240,35,0,0,
African ,Algeria,94,0,15,5,
African ,Burkina Faso,72,32,3,2,
African ,Senegal,56,18,0,0,
African ,Cameroon,27,5,0,0,
African ,Democratic Republic of the Congo,23,9,1,1,
African ,Nigeria,22,10,0,0,
African ,Ghana,19,3,0,0,
African ,Rwanda,17,6,0,0,
African ,Togo,15,6,0,0,
African ,Mauritius,12,0,0,0,
African ,Cote d Ivoire,9,0,0,0,
African ,Ethiopia,9,0,0,0,
African ,Kenya,7,0,0,0,
African ,Seychelles,7,1,0,0,
African ,Equatorial Guinea,6,2,0,0,
