Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
Western Pacific,China,80859,46,3100,27,
Western Pacific,Republic of Korea,7134,367,50,6,
Western Pacific,Japan,455,48,6,0,
Western Pacific,Singapore,138,8,0,0,
Western Pacific,Malaysia,93,10,0,0,
Western Pacific,Australia,74,12,3,1,
Western Pacific,Viet Nam,21,4,0,0,
Western Pacific,Philippines,6,1,1,0,
Western Pacific,New Zealand,5,0,0,0,
Western Pacific,Cambodia,2,1,0,0,
European,Italy,5883,1247,234,37,
European,Germany,795,156,0,0,
European,France,706,93,10,1,
European,Spain,430,56,5,0,
European,Switzerland,264,55,2,1,
European,The United Kingdom,210,43,2,1,
European,Netherlands,188,60,1,0,
European,Belgium,169,60,0,0,
European,Sweden,161,24,0,0,
European,Norway,147,34,0,0,
European,Austria,104,38,0,0,
European,Greece,66,34,0,0,
European,Iceland,45,0,0,0,
European,Denmark,31,8,0,0,
European,San Marino,27,3,1,1,
European,Czechia,26,14,0,0,
European,Israel,25,6,0,0,
European,Portugal,21,8,0,0,
European,Finland,19,0,0,0,
European,Ireland,19,1,0,0,
European,Romania,13,6,0,0,
European,Georgia,12,3,0,0,
European,Slovenia,12,3,0,0,
European,Croatia,11,0,0,0,
European,Estonia,10,0,0,0,
European,Azerbaijan,9,0,0,0,
European,Hungary,7,3,0,0,
European,Russian Federation,7,0,0,0,
European,Belarus,6,0,0,0,
European,Poland,6,1,0,0,
European,Malta,3,3,0,0,TRUE
European,North Macedonia,3,0,0,0,
European,Slovakia,3,2,0,0,
European,Bosnia and Herzegovina,2,0,0,0,
European,Bulgaria,2,2,0,0,TRUE
European,Luxembourg,2,0,0,0,
European,Andorra,1,0,0,0,
European,Armenia,1,0,0,0,
European,Holy See,1,0,0,0,
European,Latvia,1,0,0,0,
European,Liechtenstein,1,0,0,0,
European,Lithuania,1,0,0,0,
European,Monaco,1,0,0,0,
European,Republic of Moldova,1,1,0,0,TRUE
European,Serbia,1,0,0,0,
European,Ukraine,1,0,0,0,
European Territories,Faroe Islands,1,0,0,0,TRUE
European Territories,Gibraltar,1,0,0,0,
South-East Asia ,Thailand,50,2,1,0,
South-East Asia ,India,34,3,0,0,
South-East Asia ,Indonesia,4,0,0,0,
South-East Asia ,Maldives,2,2,0,0,TRUE
South-East Asia ,Bhutan,1,0,0,0,
South-East Asia ,Nepal,1,0,0,0,
South-East Asia ,Sri Lanka,1,0,0,0,
Eastern Mediterranean ,Iran (Islamic Republic of),5823,1076,145,21,
Eastern Mediterranean ,Kuwait,62,4,0,0,
Eastern Mediterranean ,Bahrain,56,7,0,0,
Eastern Mediterranean ,Iraq,54,10,4,0,
Eastern Mediterranean ,Egypt,48,45,0,0,
Eastern Mediterranean ,United Arab Emirates,45,0,0,0,
Eastern Mediterranean ,Lebanon,28,6,0,0,
Eastern Mediterranean ,Oman,16,0,0,0,
Eastern Mediterranean ,Qatar,12,1,0,0,
Eastern Mediterranean ,Saudi Arabia,7,2,0,0,
Eastern Mediterranean ,Pakistan,5,0,0,0,
Eastern Mediterranean ,Afghanistan,4,3,0,0,
Eastern Mediterranean ,Morocco,2,0,0,0,
Eastern Mediterranean ,Jordan,1,0,0,0,
Eastern Mediterranean ,Tunisia,1,0,0,0,
Eastern Mediterranean Territories,Occupied Palestinian Territory,16,0,0,0,
Region of the Americas,United States of America,213,0,11,0,
Region of the Americas,Canada,57,6,0,0,
Region of the Americas,Brazil,19,6,0,0,
Region of the Americas,Ecuador,14,0,0,0,
Region of the Americas,Argentina,9,7,1,1,
Region of the Americas,Mexico,7,2,0,0,
Region of the Americas,Peru,6,0,0,0,
Region of the Americas,Chile,5,0,0,0,
Region of the Americas,Costa Rica,5,5,0,0,TRUE
Region of the Americas,Colombia,1,0,0,0,
Region of the Americas,Dominican Republic,1,0,0,0,
Region of the Americas Territories,French Guiana,5,5,0,0,TRUE
Region of the Americas Territories,Martinique,2,2,0,0,TRUE
Region of the Americas Territories,Saint Martin,2,0,0,0,
Region of the Americas Territories,Saint Barthlemy,1,0,0,0,
African ,Algeria,17,0,0,0,
African ,Senegal,4,0,0,0,
African ,Cameroon,2,0,0,0,
African ,South Africa,2,1,0,0,
African ,Nigeria,1,0,0,0,
African ,Togo,1,0,0,0,
